shp_code,departure,city_from,city_to,country_from,country_to,cost_per_kg,gross_weight,carrier_charge,mode,carrier,duration
SHP940589,2019-07-02 15:05:33,Rotterdam,Kuala Lumpur,NL,MY,87.11788209,3250.0,0.9,Ocean,Neele-Vat Logistics,20.64965
SHP121595,2019-08-08 06:29:50,Rotterdam,Kuala Lumpur,NL,MY,85.02,655.0,0.75,Air,NTG Air & Ocean,5.04317
SHP7998000,2019-08-16 19:45:31,Rotterdam,Manila,NL,PH,103.19,1961.75,1.125,Ocean,Neele-Vat Logistics,5.80035
SHP731603,2019-10-02 12:43:15,Rotterdam,Kuala Lumpur,NL,MY,87.71,229.0,0.9,Ocean,Neele-Vat Logistics,29.66146
SHP362011,2020-01-21 14:12:50,Rotterdam,Manila,NL,PH,111.83,910.0,1.125,Ocean,Neele-Vat Logistics,32.35764
SHP507575,2019-03-28 20:49:56,Rotterdam,Kuala Lumpur,NL,MY,90.8,180.0,0.75,Air,NTG Air & Ocean,5.0272
SHP817594,2019-08-05 12:29:15,Rotterdam,Kuala Lumpur,NL,MY,85.01380955,125.0,0.75,Air,NTG Air & Ocean,5.29294
SHP646605,2019-12-28 17:24:19,Rotterdam,Kuala Lumpur,NL,MY,92.9,906.0,1.05,Air,Van den Bosch Transporten,5.17523
SHP473585,2019-06-01 13:44:09,Rotterdam,Kuala Lumpur,NL,MY,87.89,65.0,0.75,Air,NTG Air & Ocean,5.29664
SHP616606,2020-03-12 17:57:31,Rotterdam,Kuala Lumpur,NL,MY,92.57,203.5,0.75,Air,NTG Air & Ocean,5.08588
SHP842592,2019-07-21 19:04:03,Rotterdam,Kuala Lumpur,NL,MY,85.21246605,725.0,0.75,Air,NTG Air & Ocean,5.17037
SHP791604,2019-11-19 11:11:10,Rotterdam,Kuala Lumpur,NL,MY,90.7,2008.0,0.9,Ocean,Neele-Vat Logistics,19.02199
SHP747603,2019-10-03 12:46:37,Rotterdam,Kuala Lumpur,NL,MY,87.71,46.0,0.75,Air,NTG Air & Ocean,5.0410900000000005
SHP78578,2019-04-15 12:43:37,Rotterdam,Kuala Lumpur,NL,MY,90.48,255.0,0.75,Air,NTG Air & Ocean,5.22546
SHP908597,2019-08-23 09:42:22,Rotterdam,Kuala Lumpur,NL,MY,85.90754427,125.0,0.75,Air,NTG Air & Ocean,5.34977
SHP299574,2019-03-20 11:26:53,Rotterdam,Kuala Lumpur,NL,MY,90.87,390.7,0.75,Air,NTG Air & Ocean,5.41933
SHP993603,2019-10-14 12:29:30,Rotterdam,Kuala Lumpur,NL,MY,87.15,120.0,0.9,Ocean,Neele-Vat Logistics,29.56597
SHP866605,2020-01-10 18:56:02,Rotterdam,Kuala Lumpur,NL,MY,94.0,2135.0,0.9,Ocean,Neele-Vat Logistics,32.25023
SHP828577,2019-04-13 17:47:53,Rotterdam,Kuala Lumpur,NL,MY,89.16038492,674.0,0.75,Air,NTG Air & Ocean,5.37188
SHP478578,2019-04-18 11:02:23,Rotterdam,Kuala Lumpur,NL,MY,90.4,558.1,0.9,Ocean,Neele-Vat Logistics,18.961
SHP233588,2019-06-19 23:34:10,Rotterdam,Kuala Lumpur,NL,MY,88.24,1426.5,1.05,Air,Van den Bosch Transporten,5.13009
SHP664601,2019-09-15 11:18:30,Rotterdam,Kuala Lumpur,NL,MY,87.85,180.0,0.9,Ocean,Neele-Vat Logistics,9.07292
SHP435596,2019-08-15 12:00:48,Rotterdam,Kuala Lumpur,NL,MY,84.82,100.0,0.75,Air,NTG Air & Ocean,5.31366
SHP892575,2019-04-01 11:51:56,Rotterdam,Kuala Lumpur,NL,MY,89.6,3350.0,0.9,Ocean,Neele-Vat Logistics,19.30509
SHP961592,2019-07-22 15:03:04,Rotterdam,Kuala Lumpur,NL,MY,85.65,1505.0,0.9,Ocean,Neele-Vat Logistics,20.63241
SHP722582,2019-05-14 18:51:26,Rotterdam,Kuala Lumpur,NL,MY,90.74,285.0,0.75,Air,NTG Air & Ocean,5.28576
SHP239606,2020-02-02 14:46:45,Rotterdam,Kuala Lumpur,NL,MY,93.92,542.0,0.75,Air,NTG Air & Ocean,5.25
SHP781580,2019-05-04 16:15:29,Rotterdam,Kuala Lumpur,NL,MY,89.8,61.0,0.9,Ocean,Neele-Vat Logistics,11.1353
SHP845578,2019-04-19 16:06:16,Rotterdam,Kuala Lumpur,NL,MY,90.25,1200.0,0.9,Ocean,Neele-Vat Logistics,11.0713
SHP370604,2019-10-30 23:37:16,Rotterdam,Kuala Lumpur,NL,MY,91.46,220.0,0.9,Ocean,Neele-Vat Logistics,34.20324
SHP393584,2019-05-24 12:29:50,Rotterdam,Kuala Lumpur,NL,MY,90.14335997,1506.0,0.75,Air,NTG Air & Ocean,5.37431
SHP39606,2020-01-19 10:26:10,Rotterdam,Kuala Lumpur,NL,MY,92.8979,540.0,1.05,Air,Van den Bosch Transporten,5.30417
SHP245589,2019-06-27 13:48:24,Rotterdam,Kuala Lumpur,NL,MY,87.52,500.0,0.9,Ocean,Neele-Vat Logistics,30.11389
SHP282604,2019-10-26 21:53:50,Rotterdam,Kuala Lumpur,NL,MY,91.25,2008.0,0.9,Ocean,Neele-Vat Logistics,33.48495
SHP298572,2019-03-09 20:18:48,Rotterdam,Kuala Lumpur,NL,MY,94.84,2008.0,1.05,Air,Van den Bosch Transporten,5.19502
SHP548607,2020-06-15 16:21:50,Rotterdam,Kuala Lumpur,NL,MY,95.0,292.5,1.05,Air,Van den Bosch Transporten,5.36678
SHP598605,2019-12-26 21:44:24,Rotterdam,Kuala Lumpur,NL,MY,94.2,1006.0,0.9,Ocean,Neele-Vat Logistics,23.41944
SHP217578,2019-04-16 10:37:35,Rotterdam,Kuala Lumpur,NL,MY,89.78319228,212.0,0.75,Air,NTG Air & Ocean,5.20625
SHP327584,2019-05-23 19:47:52,Rotterdam,Kuala Lumpur,NL,MY,90.49,166.0,0.75,Air,NTG Air & Ocean,5.31007
SHP176579,2019-04-21 15:51:26,Rotterdam,Kuala Lumpur,NL,MY,89.8,206.0,0.9,Ocean,Neele-Vat Logistics,20.96829
SHP2178000,2019-08-08 22:23:03,Rotterdam,Manila,NL,PH,103.35,296.0,0.5625,Ocean,Van den Bosch Transporten,6.7713
SHP8000000,2019-08-16 19:49:03,Rotterdam,Manila,NL,PH,103.32,1961.75,1.125,Ocean,Neele-Vat Logistics,20.17442
SHP350597,2019-08-19 11:52:12,Rotterdam,Kuala Lumpur,NL,MY,85.42,200.0,1.05,Air,Van den Bosch Transporten,5.14711
SHP468596,2019-08-15 12:44:29,Rotterdam,Kuala Lumpur,NL,MY,84.81,350.0,0.9,Ocean,Neele-Vat Logistics,9.67002
SHP839603,2019-10-08 16:23:55,Rotterdam,Kuala Lumpur,NL,MY,86.78931598,1496.0,0.75,Air,NTG Air & Ocean,5.14653
SHP282605,2019-12-14 11:41:06,Rotterdam,Kuala Lumpur,NL,MY,92.99137741,1600.0,0.75,Air,NTG Air & Ocean,5.21701
SHP810595,2019-08-11 18:03:16,Rotterdam,Kuala Lumpur,NL,MY,83.2,1202.0,0.9,Ocean,Neele-Vat Logistics,21.8838
SHP657603,2019-09-29 11:15:17,Rotterdam,Kuala Lumpur,NL,MY,88.88,1006.0,1.05,Air,Van den Bosch Transporten,5.03067
SHP396606,2020-02-14 23:00:07,Rotterdam,Kuala Lumpur,NL,MY,91.96,54.5,1.05,Air,Van den Bosch Transporten,5.38472
SHP387605,2019-12-18 07:08:40,Rotterdam,Kuala Lumpur,NL,MY,93.21106542,1006.0,0.75,Air,NTG Air & Ocean,5.02755
SHP383607,2020-05-28 11:33:55,Rotterdam,Kuala Lumpur,NL,MY,91.35,553.0,1.05,Air,Van den Bosch Transporten,5.34259
SHP132590,2019-07-04 12:55:08,Rotterdam,Kuala Lumpur,NL,MY,87.61,685.0,0.9,Ocean,Neele-Vat Logistics,19.74398
SHP153605,2019-12-09 11:13:08,Rotterdam,Kuala Lumpur,NL,MY,92.05,5010.0,0.9,Ocean,Neele-Vat Logistics,19.03565
SHP176605,2019-12-10 09:32:39,Rotterdam,Kuala Lumpur,NL,MY,92.44,505.0,0.75,Air,NTG Air & Ocean,5.088080000000001
SHP9585,2019-05-28 13:06:23,Rotterdam,Kuala Lumpur,NL,MY,89.72,1006.0,0.75,Air,NTG Air & Ocean,5.40799
SHP910605,2020-01-13 00:14:20,Rotterdam,Kuala Lumpur,NL,MY,93.80232297,220.0,0.75,Air,NTG Air & Ocean,5.25799
SHP408607,2020-06-04 16:25:44,Rotterdam,Kuala Lumpur,NL,MY,91.69,203.5,0.75,Air,NTG Air & Ocean,5.38391
SHP995604,2019-11-29 22:56:18,Rotterdam,Kuala Lumpur,NL,MY,92.65,1499.0,0.9,Ocean,Neele-Vat Logistics,33.91875
SHP650581,2019-05-10 11:32:10,Rotterdam,Kuala Lumpur,NL,MY,89.9,165.0,1.05,Air,Van den Bosch Transporten,5.15498
SHP867579,2019-04-26 10:04:54,Rotterdam,Kuala Lumpur,NL,MY,90.51774808,505.0,0.75,Air,NTG Air & Ocean,5.26042
SHP296577,2019-04-11 00:46:48,Rotterdam,Kuala Lumpur,NL,MY,89.84,2000.0,1.05,Air,Van den Bosch Transporten,5.1647
SHP676605,2019-12-29 18:48:37,Rotterdam,Kuala Lumpur,NL,MY,92.2,331.0,0.9,Ocean,Neele-Vat Logistics,22.19873
SHP264592,2019-07-18 13:33:06,Rotterdam,Kuala Lumpur,NL,MY,85.65,300.0,0.9,Ocean,Neele-Vat Logistics,10.00764
SHP141606,2020-01-27 11:52:26,Rotterdam,Kuala Lumpur,NL,MY,92.30961439,65.22,0.75,Air,NTG Air & Ocean,5.265280000000001
SHP37591,2019-07-11 09:40:05,Rotterdam,Kuala Lumpur,NL,MY,86.4607,200.0,0.9,Ocean,Neele-Vat Logistics,18.389470000000003
SHP3604,2019-10-14 16:01:25,Rotterdam,Kuala Lumpur,NL,MY,86.84,100.0,0.75,Air,NTG Air & Ocean,5.046530000000001
SHP58605,2019-12-04 13:17:09,Rotterdam,Kuala Lumpur,NL,MY,91.8,1096.0,0.9,Ocean,Neele-Vat Logistics,9.89688
SHP477584,2019-05-24 15:17:13,Rotterdam,Kuala Lumpur,NL,MY,90.66,560.0,0.75,Air,NTG Air & Ocean,5.18484
SHP453589,2019-06-29 09:55:05,Rotterdam,Kuala Lumpur,NL,MY,86.95,205.0,0.9,Ocean,Neele-Vat Logistics,18.49363
SHP650605,2019-12-28 20:08:40,Rotterdam,Kuala Lumpur,NL,MY,91.96,800.0,0.9,Ocean,Neele-Vat Logistics,12.75463
SHP988597,2019-08-23 13:33:58,Rotterdam,Kuala Lumpur,NL,MY,85.63,505.0,0.9,Ocean,Neele-Vat Logistics,30.01366
SHP259606,2020-02-03 16:20:54,Rotterdam,Kuala Lumpur,NL,MY,93.25,5010.0,0.9,Ocean,Neele-Vat Logistics,31.17292
SHP8645998,2019-07-13 11:02:19,Rotterdam,Manila,NL,PH,106.25,153.0,0.5625,Ocean,Van den Bosch Transporten,7.19861
SHP223579,2019-04-22 10:06:44,Rotterdam,Kuala Lumpur,NL,MY,90.47,786.0,1.05,Air,Van den Bosch Transporten,5.03368
SHP712592,2019-07-21 11:03:09,Rotterdam,Kuala Lumpur,NL,MY,85.83,1506.0,0.75,Air,NTG Air & Ocean,5.1235
SHP456578,2019-04-18 09:15:47,Rotterdam,Kuala Lumpur,NL,MY,89.6356,256.6,0.9,Ocean,Neele-Vat Logistics,18.22072
SHP717575,2019-03-30 15:21:55,Rotterdam,Kuala Lumpur,NL,MY,90.55,130.0,0.9,Ocean,Neele-Vat Logistics,30.76331
SHP86605,2019-12-06 11:50:36,Rotterdam,Kuala Lumpur,NL,MY,91.8,705.0,0.9,Ocean,Neele-Vat Logistics,29.29583
SHP379588,2019-06-20 21:32:37,Rotterdam,Kuala Lumpur,NL,MY,87.41,150.0,0.75,Air,NTG Air & Ocean,5.03889
SHP514570,2019-02-27 18:47:52,Rotterdam,Kuala Lumpur,NL,MY,91.5,170.0,1.05,Air,Van den Bosch Transporten,5.239809999999999
SHP122605,2019-12-08 12:51:35,Rotterdam,Kuala Lumpur,NL,MY,91.86,110.0,0.9,Ocean,Neele-Vat Logistics,9.71933
SHP328589,2019-06-28 01:39:04,Rotterdam,Kuala Lumpur,NL,MY,87.3,1006.0,0.9,Ocean,Neele-Vat Logistics,5.04907
SHP292604,2019-10-27 11:15:14,Rotterdam,Kuala Lumpur,NL,MY,91.5976,615.0,1.05,Air,Van den Bosch Transporten,5.14306
SHP232605,2019-12-12 18:10:50,Rotterdam,Kuala Lumpur,NL,MY,92.59,555.0,0.75,Air,NTG Air & Ocean,5.26366
SHP726582,2019-05-15 09:40:43,Rotterdam,Kuala Lumpur,NL,MY,90.65,105.0,0.9,Ocean,Neele-Vat Logistics,28.39387
SHP851605,2020-01-10 05:00:22,Rotterdam,Kuala Lumpur,NL,MY,93.83626998,1006.0,0.75,Air,NTG Air & Ocean,5.30035
SHP343594,2019-08-01 16:47:54,Rotterdam,Kuala Lumpur,NL,MY,85.99,580.0,1.05,Air,Van den Bosch Transporten,5.11227
SHP707605,2019-12-31 13:43:59,Rotterdam,Kuala Lumpur,NL,MY,91.86,273.0,0.9,Ocean,Neele-Vat Logistics,10.08322
SHP990604,2019-11-29 17:16:23,Rotterdam,Kuala Lumpur,NL,MY,92.79775402,330.0,0.75,Air,NTG Air & Ocean,5.01921
SHP1670010,2020-01-09 13:17:55,Rotterdam,Manila,NL,PH,111.83,365.0,1.125,Ocean,Neele-Vat Logistics,14.73565
SHP802603,2019-10-06 14:39:21,Rotterdam,Kuala Lumpur,NL,MY,87.42,806.0,0.75,Air,NTG Air & Ocean,5.4147
SHP992575,2019-04-01 17:47:56,Rotterdam,Kuala Lumpur,NL,MY,90.59092799,1500.0,1.05,Air,Van den Bosch Transporten,5.25127
SHP208578,2019-04-16 01:51:25,Rotterdam,Kuala Lumpur,NL,MY,89.8,225.0,0.75,Air,NTG Air & Ocean,5.22963
SHP638593,2019-07-26 23:25:42,Rotterdam,Kuala Lumpur,NL,MY,85.12,600.0,1.05,Air,Van den Bosch Transporten,5.0528900000000005
SHP555605,2019-12-24 19:58:51,Rotterdam,Kuala Lumpur,NL,MY,94.0,1106.0,0.9,Ocean,Neele-Vat Logistics,22.68646
SHP22575,2019-03-25 14:52:27,Rotterdam,Kuala Lumpur,NL,MY,91.87,505.0,0.75,Air,NTG Air & Ocean,5.28218
SHP185592,2019-07-18 10:35:27,Rotterdam,Kuala Lumpur,NL,MY,85.6,125.0,1.05,Air,Van den Bosch Transporten,5.24028
SHP252598,2019-08-25 06:46:18,Rotterdam,Kuala Lumpur,NL,MY,85.3,1175.0,0.75,Air,NTG Air & Ocean,5.19144
SHP126604,2019-10-21 03:23:49,Rotterdam,Kuala Lumpur,NL,MY,87.65,1722.0,0.75,Air,NTG Air & Ocean,5.38194
SHP9328996,2019-06-07 18:43:00,Rotterdam,Manila,NL,PH,107.55,1630.0,1.125,Ocean,Neele-Vat Logistics,6.53275
SHP8661999,2019-08-02 12:26:43,Rotterdam,Manila,NL,PH,105.15,50.6,0.5625,Ocean,Van den Bosch Transporten,15.04583
SHP106607,2020-04-29 19:56:10,Rotterdam,Kuala Lumpur,NL,MY,94.5,1006.0,0.9,Ocean,Neele-Vat Logistics,22.667820000000003
SHP1587002,2019-09-15 10:03:54,Rotterdam,Manila,NL,PH,103.95,270.0,1.125,Ocean,Neele-Vat Logistics,7.45903
SHP886604,2019-11-23 21:41:54,Rotterdam,Kuala Lumpur,NL,MY,92.1,1006.0,0.9,Ocean,Neele-Vat Logistics,33.40208
SHP434598,2019-08-26 10:33:02,Rotterdam,Kuala Lumpur,NL,MY,85.85,906.0,0.9,Ocean,Neele-Vat Logistics,18.75718
SHP554606,2020-03-06 09:56:08,Rotterdam,Kuala Lumpur,NL,MY,92.88249335,1615.0,1.05,Air,Van den Bosch Transporten,5.21551
SHP623574,2019-03-22 16:11:08,Rotterdam,Kuala Lumpur,NL,MY,91.81,60.0,0.75,Air,NTG Air & Ocean,5.25706
SHP237607,2020-05-12 19:32:19,Rotterdam,Kuala Lumpur,NL,MY,93.8,605.0,0.75,Air,NTG Air & Ocean,5.07407
SHP37594,2019-07-30 10:50:06,Rotterdam,Kuala Lumpur,NL,MY,85.95,405.0,0.9,Ocean,Neele-Vat Logistics,8.875689999999999
SHP8073993,2019-04-20 12:56:06,Rotterdam,Manila,NL,PH,110.8,758.0,0.5625,Ocean,Van den Bosch Transporten,6.49722
SHP94579,2019-04-21 07:07:40,Rotterdam,Kuala Lumpur,NL,MY,89.5634,150.0,0.9,Ocean,Neele-Vat Logistics,27.33102
SHP390607,2020-05-29 13:49:02,Rotterdam,Kuala Lumpur,NL,MY,92.33029933,1963.5,1.05,Air,Van den Bosch Transporten,5.07824
SHP2396014,2020-03-12 23:05:47,Rotterdam,Manila,NL,PH,108.65,190.0,0.5625,Ocean,Van den Bosch Transporten,19.42697
SHP332605,2019-12-15 15:53:09,Rotterdam,Kuala Lumpur,NL,MY,93.34,55.0,0.75,Air,NTG Air & Ocean,5.07662
SHP107607,2020-04-29 21:02:11,Rotterdam,Kuala Lumpur,NL,MY,94.64,1206.0,0.75,Air,NTG Air & Ocean,5.368869999999999
SHP89606,2020-01-23 16:56:23,Rotterdam,Kuala Lumpur,NL,MY,91.95,900.0,1.05,Air,Van den Bosch Transporten,5.21296
SHP473581,2019-05-09 13:19:58,Rotterdam,Kuala Lumpur,NL,MY,89.95,1140.0,0.9,Ocean,Neele-Vat Logistics,19.91644
SHP778591,2019-07-15 01:58:05,Rotterdam,Kuala Lumpur,NL,MY,85.75,305.0,0.9,Ocean,Neele-Vat Logistics,5.1811300000000005
SHP533607,2020-06-15 09:26:52,Rotterdam,Kuala Lumpur,NL,MY,94.9766,109.5,0.75,Air,NTG Air & Ocean,5.0841400000000005
SHP744605,2020-01-02 14:00:45,Rotterdam,Kuala Lumpur,NL,MY,91.96,200.0,0.75,Air,NTG Air & Ocean,5.33866
SHP576574,2019-03-22 13:03:34,Rotterdam,Kuala Lumpur,NL,MY,91.64,1506.0,1.05,Air,Van den Bosch Transporten,5.16065
SHP152607,2020-05-02 11:35:07,Rotterdam,Kuala Lumpur,NL,MY,93.36,108.0,1.05,Air,Van den Bosch Transporten,5.01956
SHP741605,2020-01-02 12:32:09,Rotterdam,Kuala Lumpur,NL,MY,91.81,110.0,1.05,Air,Van den Bosch Transporten,5.10694
SHP8200007,2019-12-06 17:33:23,Rotterdam,Manila,NL,PH,110.2,49.0,0.5625,Ocean,Van den Bosch Transporten,21.06019
SHP106580,2019-04-27 15:11:41,Rotterdam,Kuala Lumpur,NL,MY,90.25,4586.2,0.9,Ocean,Neele-Vat Logistics,20.69225
SHP803603,2019-10-06 14:40:51,Rotterdam,Kuala Lumpur,NL,MY,87.1883,505.0,0.9,Ocean,Neele-Vat Logistics,20.47812
SHP778575,2019-03-31 00:21:24,Rotterdam,Kuala Lumpur,NL,MY,90.55,3008.0,0.9,Ocean,Neele-Vat Logistics,34.50972
SHP988571,2019-03-08 18:46:48,Rotterdam,Kuala Lumpur,NL,MY,93.5,3008.0,0.9,Ocean,Neele-Vat Logistics,32.18611
SHP210576,2019-04-04 12:08:26,Rotterdam,Kuala Lumpur,NL,MY,90.73020095,1000.0,0.75,Air,NTG Air & Ocean,5.271059999999999
SHP258607,2020-05-14 16:25:45,Rotterdam,Kuala Lumpur,NL,MY,93.68,123.5,1.05,Air,Van den Bosch Transporten,5.11991
SHP998603,2019-10-14 15:49:43,Rotterdam,Kuala Lumpur,NL,MY,86.7,1006.0,0.9,Ocean,Neele-Vat Logistics,10.95637
SHP287605,2019-12-14 12:15:01,Rotterdam,Kuala Lumpur,NL,MY,93.65,280.0,0.9,Ocean,Neele-Vat Logistics,9.46539
SHP283604,2019-10-26 22:05:44,Rotterdam,Kuala Lumpur,NL,MY,91.74,1206.0,0.75,Air,NTG Air & Ocean,5.1083300000000005
SHP856601,2019-09-16 09:44:43,Rotterdam,Kuala Lumpur,NL,MY,87.8,632.0,1.05,Air,Van den Bosch Transporten,5.21968
SHP721604,2019-11-16 13:18:14,Rotterdam,Kuala Lumpur,NL,MY,90.61,170.0,0.9,Ocean,Neele-Vat Logistics,9.9044
SHP892604,2019-11-24 08:29:22,Rotterdam,Kuala Lumpur,NL,MY,92.14,355.0,0.9,Ocean,Neele-Vat Logistics,7.89838
SHP570590,2019-07-07 17:24:58,Rotterdam,Kuala Lumpur,NL,MY,87.8648415,305.0,0.75,Air,NTG Air & Ocean,5.37535
SHP585604,2019-11-10 21:57:00,Rotterdam,Kuala Lumpur,NL,MY,91.5,365.0,0.9,Ocean,Neele-Vat Logistics,33.50694
SHP273598,2019-08-25 11:18:43,Rotterdam,Kuala Lumpur,NL,MY,85.55,205.0,0.75,Air,NTG Air & Ocean,5.29317
SHP298581,2019-05-08 06:39:00,Rotterdam,Kuala Lumpur,NL,MY,90.25,856.0,1.05,Air,Van den Bosch Transporten,5.3167800000000005
SHP591571,2019-03-07 10:07:42,Rotterdam,Kuala Lumpur,NL,MY,92.2543,60.0,0.9,Ocean,Neele-Vat Logistics,28.58125
SHP825579,2019-04-25 17:20:44,Rotterdam,Kuala Lumpur,NL,MY,90.21305821,500.0,0.75,Air,NTG Air & Ocean,5.38495
SHP277607,2020-05-16 10:29:28,Rotterdam,Kuala Lumpur,NL,MY,93.2,113.5,1.05,Air,Van den Bosch Transporten,5.12616
SHP156587,2019-06-13 12:33:33,Rotterdam,Kuala Lumpur,NL,MY,87.78,180.0,1.05,Air,Van den Bosch Transporten,5.21887
SHP980603,2019-10-14 05:48:48,Rotterdam,Kuala Lumpur,NL,MY,87.46,100.0,0.9,Ocean,Neele-Vat Logistics,26.78333
SHP516570,2019-02-27 23:04:47,Rotterdam,Kuala Lumpur,NL,MY,90.86,250.0,0.9,Ocean,Neele-Vat Logistics,33.97766
SHP80606,2020-01-23 11:55:48,Rotterdam,Kuala Lumpur,NL,MY,91.88,170.0,1.05,Air,Van den Bosch Transporten,5.02315
SHP510607,2020-06-14 09:26:59,Rotterdam,Kuala Lumpur,NL,MY,94.84581529,4608.5,0.9,Ocean,Neele-Vat Logistics,18.2985
SHP56606,2020-01-20 12:24:17,Rotterdam,Kuala Lumpur,NL,MY,92.93,32.59,1.05,Air,Van den Bosch Transporten,5.21678
SHP743585,2019-06-03 18:26:04,Rotterdam,Kuala Lumpur,NL,MY,87.9,1106.0,0.9,Ocean,Neele-Vat Logistics,22.04213
SHP916596,2019-08-16 17:48:09,Rotterdam,Kuala Lumpur,NL,MY,85.84354577,1400.0,0.75,Air,NTG Air & Ocean,5.38877
SHP955605,2020-01-15 01:29:14,Rotterdam,Kuala Lumpur,NL,MY,93.87374567,330.0,0.75,Air,NTG Air & Ocean,5.14225
SHP751585,2019-06-04 00:58:35,Rotterdam,Kuala Lumpur,NL,MY,87.9,55.0,0.9,Ocean,Neele-Vat Logistics,34.76794
SHP355580,2019-04-30 06:56:38,Rotterdam,Kuala Lumpur,NL,MY,89.8,184.0,0.9,Ocean,Neele-Vat Logistics,7.2544
SHP330597,2019-08-19 11:06:14,Rotterdam,Kuala Lumpur,NL,MY,85.28,105.0,0.75,Air,NTG Air & Ocean,5.30208
SHP106588,2019-06-18 14:53:02,Rotterdam,Kuala Lumpur,NL,MY,88.67,355.0,1.05,Air,Van den Bosch Transporten,5.20231
SHP169592,2019-07-17 19:29:15,Rotterdam,Kuala Lumpur,NL,MY,85.51763816,505.0,1.05,Air,Van den Bosch Transporten,5.07014
SHP966592,2019-07-22 15:09:35,Rotterdam,Kuala Lumpur,NL,MY,85.62376742,774.2,0.75,Air,NTG Air & Ocean,5.30428
SHP977605,2020-01-16 13:17:32,Rotterdam,Kuala Lumpur,NL,MY,94.44076632,2008.0,0.75,Air,NTG Air & Ocean,5.39109
SHP719579,2019-04-25 13:19:47,Rotterdam,Kuala Lumpur,NL,MY,90.69,1006.0,1.05,Air,Van den Bosch Transporten,5.316319999999999
SHP610594,2019-08-03 16:53:39,Rotterdam,Kuala Lumpur,NL,MY,85.75,605.0,0.9,Ocean,Neele-Vat Logistics,21.40035
SHP551575,2019-03-29 13:14:42,Rotterdam,Kuala Lumpur,NL,MY,90.85,237.0,0.9,Ocean,Neele-Vat Logistics,9.87986
SHP105573,2019-03-12 21:05:06,Rotterdam,Kuala Lumpur,NL,MY,93.45,2008.0,0.9,Ocean,Neele-Vat Logistics,23.14653
SHP898576,2019-04-08 10:58:53,Rotterdam,Kuala Lumpur,NL,MY,89.3,505.0,0.9,Ocean,Neele-Vat Logistics,18.93669
SHP18571,2019-03-03 10:59:52,Rotterdam,Kuala Lumpur,NL,MY,92.5,555.0,1.05,Air,Van den Bosch Transporten,5.32083
SHP509604,2019-11-07 14:34:18,Rotterdam,Kuala Lumpur,NL,MY,90.7,4421.0,0.9,Ocean,Neele-Vat Logistics,10.43264
SHP369596,2019-08-14 19:40:44,Rotterdam,Kuala Lumpur,NL,MY,84.35,2008.0,0.75,Air,NTG Air & Ocean,5.22604
SHP218589,2019-06-27 12:28:51,Rotterdam,Kuala Lumpur,NL,MY,87.45,305.0,0.9,Ocean,Neele-Vat Logistics,9.56146
SHP673585,2019-06-03 12:40:23,Rotterdam,Kuala Lumpur,NL,MY,88.0,180.0,0.9,Ocean,Neele-Vat Logistics,29.64155
SHP102592,2019-07-17 11:35:41,Rotterdam,Kuala Lumpur,NL,MY,85.3,2000.0,1.05,Air,Van den Bosch Transporten,5.311
SHP506575,2019-03-28 20:20:54,Rotterdam,Kuala Lumpur,NL,MY,90.5,174.0,0.9,Ocean,Neele-Vat Logistics,32.83958
SHP731576,2019-04-07 12:27:05,Rotterdam,Kuala Lumpur,NL,MY,90.4,3008.0,0.9,Ocean,Neele-Vat Logistics,19.54919
SHP12594,2019-07-29 17:41:22,Rotterdam,Kuala Lumpur,NL,MY,85.85,397.0,0.9,Ocean,Neele-Vat Logistics,11.73171
SHP362605,2019-12-16 23:37:09,Rotterdam,Kuala Lumpur,NL,MY,93.88,113.0,0.75,Air,NTG Air & Ocean,5.41146
SHP366606,2020-02-13 07:15:24,Rotterdam,Kuala Lumpur,NL,MY,94.6941829,2308.5,0.9,Ocean,Neele-Vat Logistics,17.38472
SHP607585,2019-06-02 16:08:19,Rotterdam,Kuala Lumpur,NL,MY,87.9,1061.0,0.9,Ocean,Neele-Vat Logistics,21.08553
SHP134576,2019-04-03 11:43:10,Rotterdam,Kuala Lumpur,NL,MY,90.26,600.0,1.05,Air,Van den Bosch Transporten,5.30532
SHP61606,2020-01-20 14:14:59,Rotterdam,Kuala Lumpur,NL,MY,92.6631,445.0,0.9,Ocean,Neele-Vat Logistics,20.2985
SHP929595,2019-08-12 13:48:49,Rotterdam,Kuala Lumpur,NL,MY,83.99700000000001,3008.0,0.9,Ocean,Neele-Vat Logistics,10.11678
SHP293601,2019-09-13 15:33:38,Rotterdam,Kuala Lumpur,NL,MY,86.6704,1206.0,0.9,Ocean,Neele-Vat Logistics,30.84468
SHP774591,2019-07-14 18:43:04,Rotterdam,Kuala Lumpur,NL,MY,85.75,2008.0,1.05,Air,Van den Bosch Transporten,5.23252
SHP6823992,2019-03-31 10:51:58,Rotterdam,Manila,NL,PH,110.9,381.0,0.5625,Ocean,Van den Bosch Transporten,5.46424
SHP299606,2020-02-06 14:34:07,Rotterdam,Kuala Lumpur,NL,MY,93.0,5010.0,0.9,Ocean,Neele-Vat Logistics,10.43137
SHP592605,2019-12-26 18:21:51,Rotterdam,Kuala Lumpur,NL,MY,94.79,60.0,0.75,Air,NTG Air & Ocean,5.11782
SHP991591,2019-07-16 12:04:16,Rotterdam,Kuala Lumpur,NL,MY,85.3,2000.0,1.05,Air,Van den Bosch Transporten,5.24722
